Search_Term,Word,n=1,n=3,n=5,n=10,n=15,n=20,n=25,n-50,wordOccurrence
design,360,0,0,0,0,0,1,0,0,32
design,140–149,0,0,0,0,0,1,0,0,1
design,https//doiorg/10.1145/3411764.3445335david,0,0,0,0,0,1,0,0,1
design,protocol7,0,0,0,0,0,1,0,0,1
design,reported,0,0,0,0,0,1,0,0,231
design,peaks,0,0,0,0,0,1,0,0,43
design,acoustics,0,0,0,0,0,1,0,0,13
design,units,0,0,0,0,0,1,0,0,54
design,(dists),0,0,0,0,0,1,0,0,1
design,axel,0,0,0,0,0,1,0,0,3
design,draw,0,0,0,0,0,1,0,0,79
design,fang,0,0,0,0,0,1,0,0,14
design,”dual”,0,0,0,0,0,1,0,0,1
design,demanded,0,0,0,0,0,1,0,0,3
design,becomes,0,0,0,0,0,1,0,0,63
design,carpentry,0,0,0,0,0,1,0,0,1
design,repositorythe,0,0,0,0,0,1,0,0,1
design,tversky,0,0,0,0,0,1,0,0,3
design,2013ticha,0,0,0,0,0,1,0,0,1
design,"compiler""",0,0,0,0,0,1,0,0,1
design,vacuum,0,0,0,0,0,1,0,0,7
design,timeline,0,0,0,0,0,1,0,0,102
design,1920,0,0,0,0,0,1,0,0,8
design,reconstruction,0,0,0,0,0,1,0,0,113
design,planes,0,0,0,0,0,1,0,0,17
design,smooth,0,0,0,0,0,1,0,0,44
design,bottom,0,0,0,0,0,1,0,0,130
design,keypoints,0,0,0,0,0,1,0,0,13
design,week,0,0,0,0,0,1,0,0,8
design,gift,0,0,0,0,0,1,0,0,12
design,coloring,0,0,0,0,0,1,0,0,2
design,niloy,0,0,0,0,0,1,0,0,8
design,tanaka,0,0,0,0,0,1,0,0,14
design,keefe,0,0,0,0,0,1,0,0,2
design,multiplanes,0,0,0,0,0,1,0,0,2
design,murugappan,0,0,0,0,0,1,0,0,1
design,georgia,0,0,0,0,0,1,0,0,40
design,unlike,0,0,0,0,0,1,0,0,88
design,’20),0,0,0,0,0,1,0,0,88
design,layoutgan,0,0,0,0,0,1,0,0,1
design,fogarty,0,0,0,0,0,1,0,0,15
design,republic,0,0,0,0,0,1,0,0,37
design,wooden,0,0,0,0,0,1,0,0,13
design,item,0,0,0,0,0,1,0,0,81
design,laboratory,0,0,0,0,0,1,0,0,39
design,non-experts,0,0,0,0,0,1,0,0,10
design,(m=817,0,0,0,0,0,1,0,0,1
design,call,0,0,0,0,0,1,0,0,74
design,animalmorphic,0,0,0,0,0,1,0,0,75
design,alexei,0,0,0,0,0,1,0,0,4
design,marrnet,0,0,0,0,0,1,0,0,1
design,zinn,0,0,0,0,0,1,0,0,3
design,tableau,0,0,0,0,0,1,0,0,6
design,aid,0,0,0,0,0,1,0,0,38
design,2008,0,0,0,0,0,1,0,0,126
design,(vast),0,0,0,0,0,1,0,0,2
design,anand,0,0,0,0,0,1,0,0,10
design,reach,0,0,0,0,0,1,0,0,100
design,highway,0,0,0,0,0,1,0,0,26
design,high-contrast,0,0,0,0,0,1,0,0,14
design,mix,0,0,0,0,0,1,0,0,53
design,inter-song,0,0,0,0,0,1,0,0,7
design,planned,0,0,0,0,0,1,0,0,13
design,together,0,0,0,0,0,1,0,0,173
design,tour,0,0,0,0,0,1,0,0,80
design,(§2),0,0,0,0,0,1,0,0,3
design,basic,0,0,0,0,0,1,0,0,121
design,cumbersome,0,0,0,0,0,1,0,0,21
design,macro-scale,0,0,0,0,0,1,0,0,1
design,21–24blaine,0,0,0,0,0,1,0,0,1
design,extension5,0,0,0,0,0,1,0,0,1
design,negative,0,0,0,0,0,1,0,0,114
design,neelakantan,0,0,0,0,0,1,0,0,2
design,(2021)stephen,0,0,0,0,0,1,0,0,1
design,analyses,0,0,0,0,0,1,0,0,51
design,around,0,0,0,0,0,1,0,0,379
design,badges,0,0,0,0,0,1,0,0,1
design,drivers’,0,0,0,0,0,1,0,0,5
design,-2004,0,0,0,0,0,1,0,0,22
design,el,0,0,0,0,0,1,0,0,4
design,databases,0,0,0,0,0,1,0,0,25
design,struggled,0,0,0,0,0,1,0,0,17
design,collect,0,0,0,0,0,1,0,0,62
design,scotland,0,0,0,0,0,1,0,0,53
design,bruijn,0,0,0,0,0,1,0,0,1
design,symbol,0,0,0,0,0,1,0,0,46
design,models 45,0,0,0,0,0,1,0,0,1
design,field,0,0,0,0,0,1,0,0,177
design,browsing,0,0,0,0,0,1,0,0,80
design,casually,0,0,0,0,0,1,0,0,2
design,bellotti,0,0,0,0,0,1,0,0,2
design,graphics)the,0,0,0,0,0,1,0,0,1
design,occurring,0,0,0,0,0,1,0,0,16
design,blaney,0,0,0,0,0,1,0,0,5
design,howeverinverse,0,0,0,0,0,1,0,0,1
design,electromechanical,0,0,0,0,0,1,0,0,4
design,options8,0,0,0,0,0,1,0,0,1
design,https//doiorg/10.1145/3472749.3474819uist,0,0,0,0,0,1,0,0,1
design,experiencewalk-up-and-use,0,0,0,0,0,1,0,0,1
design,overviewfigure,0,0,0,0,0,1,0,0,3
design,‘visualize’,0,0,0,0,0,1,0,0,4
design,architecture),0,0,0,0,0,1,0,0,1
design,personnel,0,0,0,0,0,1,0,0,2
design,singularity,0,0,0,0,0,1,0,0,2
design,bug,0,0,0,0,0,1,0,0,12
design,academic,0,0,0,0,0,1,0,0,38
design,serendipitous,0,0,0,0,0,1,0,0,4
design,patrice,0,0,0,0,0,1,0,0,3
design,research(melbourne,0,0,0,0,0,1,0,0,1
design,howard,0,0,0,0,0,1,0,0,8
design,sense,0,0,0,0,0,1,0,0,166
design,parmit,0,0,0,0,0,1,0,0,9
design,study 41,0,0,0,0,0,1,0,0,10
design,error-prone,0,0,0,0,0,1,0,0,16
design,(yaw),0,0,0,0,0,1,0,0,1
design,pressing,0,0,0,0,0,1,0,0,51
design,https//doiorg/10.1145/1120212.1120437lee,0,0,0,0,0,1,0,0,1
design,https//doiorg/10.1016/j.ijhcs.2009.03.006permission,0,0,0,0,0,1,0,0,1
design,instantiation 55,0,0,0,0,0,1,0,0,1
design,dinosaur,0,0,0,0,0,1,0,0,10
design,brachiosaurus2.1,0,0,0,0,0,1,0,0,1
design,height,0,0,0,0,0,1,0,0,159
design,update,0,0,0,0,0,1,0,0,104
design,swings,0,0,0,0,0,1,0,0,4
design,m),0,0,0,0,0,1,0,0,30
design,steps3,0,0,0,0,0,1,0,0,1
design,stiff],0,0,0,0,0,1,0,0,1
design,uncompressed,0,0,0,0,0,1,0,0,3
design,designsince,0,0,0,0,0,1,0,0,1
design,bend-it,0,0,0,0,0,1,0,0,2
design,structurally,0,0,0,0,0,1,0,0,14
design,moira,0,0,0,0,0,1,0,0,4
design,goslar,0,0,0,0,0,1,0,0,5
design,damien,0,0,0,0,0,1,0,0,9
design,umetani,0,0,0,0,0,1,0,0,10
design,thomas,0,0,0,0,0,1,0,0,95
design,license,0,0,0,0,0,1,0,0,30
design,in-context,0,0,0,0,0,1,0,0,4
design,[23,0,0,0,0,0,1,0,0,23
design,(dg3)2.5,0,0,0,0,0,1,0,0,1
design,jquery,0,0,0,0,0,1,0,0,2
design,versions,0,0,0,0,0,1,0,0,61
design,devtools,0,0,0,0,0,1,0,0,1
design,strength,0,0,0,0,0,1,0,0,56
design,1993,0,0,0,0,0,1,0,0,25
design,cypher,0,0,0,0,0,1,0,0,9
design,yoko,0,0,0,0,0,1,0,0,2
design,agarwala,0,0,0,0,0,1,0,0,5
design,oney,0,0,0,0,0,1,0,0,8
design,unraveling,0,0,0,0,0,1,0,0,3
design,scientists,0,0,0,0,0,1,0,0,64
design,intermediate,0,0,0,0,0,1,0,0,77
design,splits,0,0,0,0,0,1,0,0,18
design,(d2),0,0,0,0,0,1,0,0,4
design,gapminder,0,0,0,0,0,1,0,0,3
design,hourieh,0,0,0,0,0,1,0,0,1
design,attempt,0,0,0,0,0,1,0,0,39
design,benes,0,0,0,0,0,1,0,0,12
design,halatsch,0,0,0,0,0,1,0,0,1
design,31],0,0,0,0,0,1,0,0,17
design,(pittsburgh,0,0,0,0,0,1,0,0,8
design,platform,0,0,0,0,0,1,0,0,147
design,hong,0,0,0,0,0,1,0,0,32
design,https//wwwaudacityteam.org/4,0,0,0,0,0,1,0,0,1
design,left,0,0,0,0,0,1,0,0,307
design,higher-level,0,0,0,0,0,1,0,0,18
design,schematic-like,0,0,0,0,0,1,0,0,4
design,organized,0,0,0,0,0,1,0,0,28
design,diagramour,0,0,0,0,0,1,0,0,1
design,simplicity,0,0,0,0,0,1,0,0,34
design,voltage,0,0,0,0,0,1,0,0,136
design,hobby,0,0,0,0,0,1,0,0,2
design,expected,0,0,0,0,0,1,0,0,123
design,vocalizing,0,0,0,0,0,1,0,0,7
design,back,0,0,0,0,0,1,0,0,226
design,workour,0,0,0,0,0,1,0,0,16
design,cultural,0,0,0,0,0,1,0,0,5
design,vibrations,0,0,0,0,0,1,0,0,65
design,tools’,0,0,0,0,0,1,0,0,2
design,vrbased,0,0,0,0,0,1,0,0,1
design,unity,0,0,0,0,0,1,0,0,51
design,superimposed,0,0,0,0,0,1,0,0,5
design,contrasting,0,0,0,0,0,1,0,0,2
design,(e),0,0,0,0,0,1,0,0,53
design,efficiently,0,0,0,0,0,1,0,0,41
design,consisted,0,0,0,0,0,1,0,0,32
design,(p1,0,0,0,0,0,1,0,0,20
design,rated,0,0,0,0,0,1,0,0,87
design,grasped,0,0,0,0,0,1,0,0,11
design,processing,0,0,0,0,0,1,0,0,200
design,layers,0,0,0,0,0,1,0,0,229
design,interactionoliver,0,0,0,0,0,1,0,0,1
design,studying,0,0,0,0,0,1,0,0,17
design,penny,0,0,0,0,0,1,0,0,3
design,arto,0,0,0,0,0,1,0,0,2
design,meaningfully,0,0,0,0,0,1,0,0,3
design,jürgen,0,0,0,0,0,1,0,0,23
design,case,0,0,0,0,0,0,4,1,358
design,canada,0,0,0,0,0,0,2,2,55
design,automatic,0,0,0,0,0,0,2,1,273
design,manually,0,0,0,0,0,0,2,1,182
design,block,0,0,0,0,0,0,2,1,265
design,comprehensive,0,0,0,0,0,0,2,0,36
design,switching,0,0,0,0,0,0,2,0,64
design,question,0,0,0,0,0,0,2,0,93
design,sequence,0,0,0,0,0,0,2,0,153
design,clemens,0,0,0,0,0,0,2,0,11
design,ko,0,0,0,0,0,0,2,0,27
design,face,0,0,0,0,0,0,2,0,179
design,adobe,0,0,0,0,0,0,2,0,20
design,out,0,0,0,0,0,0,1,2,466
design,alternatively,0,0,0,0,0,0,1,1,37
design,(mixed,0,0,0,0,0,0,1,1,1
design,proportion,0,0,0,0,0,0,1,1,25
design,normal,0,0,0,0,0,0,1,1,99
design,illinois,0,0,0,0,0,0,1,1,4
design,translation,0,0,0,0,0,0,1,1,73
design,captured,0,0,0,0,0,0,1,1,186
design,abu,0,0,0,0,0,0,1,1,5
design,costs,0,0,0,0,0,0,1,1,100
design,impact,0,0,0,0,0,0,1,1,210
design,ideally,0,0,0,0,0,0,1,1,9
design,app,0,0,0,0,0,0,1,1,336
design,summarization,0,0,0,0,0,0,1,1,216
design,school,0,0,0,0,0,0,1,1,87
design,chang,0,0,0,0,0,0,1,1,75
design,appearances,0,0,0,0,0,0,1,1,24
design,floating,0,0,0,0,0,0,1,1,30
design,importantly,0,0,0,0,0,0,1,1,26
design,weight,0,0,0,0,0,0,1,1,70
design,applicable,0,0,0,0,0,0,1,1,38
design,icon,0,0,0,0,0,0,1,1,36
design,yet,0,0,0,0,0,0,1,1,132
design,2009,0,0,0,0,0,0,1,1,159
design,graspable,0,0,0,0,0,0,1,1,27
design,filtering 45,0,0,0,0,0,0,1,0,1
design,(arrangement,0,0,0,0,0,0,1,0,1
design,cost),0,0,0,0,0,0,1,0,4
design,instrumented,0,0,0,0,0,0,1,0,11
design,refining,0,0,0,0,0,0,1,0,11
design,seamlessly,0,0,0,0,0,0,1,0,26
design,formation,0,0,0,0,0,0,1,0,30
design,proximity,0,0,0,0,0,0,1,0,47
design,’09),0,0,0,0,0,0,1,0,30
design,error,0,0,0,0,0,0,1,0,690
design,power5.5,0,0,0,0,0,0,1,0,1
design,implementation1,0,0,0,0,0,0,1,0,2
design,pololu),0,0,0,0,0,0,1,0,1
design,taylor,0,0,0,0,0,0,1,0,16
design,puneet,0,0,0,0,0,0,1,0,1
design,fibre-based,0,0,0,0,0,0,1,0,1
design,deep-link,0,0,0,0,0,0,1,0,1
design,obstacles,0,0,0,0,0,0,1,0,18
design,instances,0,0,0,0,0,0,1,0,69
design,abhishek,0,0,0,0,0,0,1,0,4
design,”helpful”,0,0,0,0,0,0,1,0,1
design,speeding,0,0,0,0,0,0,1,0,8
design,gabriella,0,0,0,0,0,0,1,0,5
design,columbia,0,0,0,0,0,0,1,0,26
design,results 61,0,0,0,0,0,0,1,0,2
design,scene,0,0,0,0,0,0,1,0,184
design,voiceover,0,0,0,0,0,0,1,0,65
design,(4,0,0,0,0,0,0,1,0,17
design,dinc,0,0,0,0,0,0,1,0,2
design,intriguing,0,0,0,0,0,0,1,0,5
design,[22],0,0,0,0,0,0,1,0,75
design,60],0,0,0,0,0,0,1,0,11
design,gokce,0,0,0,0,0,0,1,0,1
design,’92),0,0,0,0,0,0,1,0,5
design,laurent,0,0,0,0,0,0,1,0,4
design,adversariesfigure,0,0,0,0,0,0,1,0,1
design,xiao,0,0,0,0,0,0,1,0,28
design,security,0,0,0,0,0,0,1,0,60
design,reproduce,0,0,0,0,0,0,1,0,25
design,equipping,0,0,0,0,0,0,1,0,2
design,reproduction,0,0,0,0,0,0,1,0,26
design,espenshade,0,0,0,0,0,0,1,0,1
design,corr,0,0,0,0,0,0,1,0,10
design,walkthroughto,0,0,0,0,0,0,1,0,2
design,long-lasting,0,0,0,0,0,0,1,0,5
design,stimulants,0,0,0,0,0,0,1,0,37
design,taste,0,0,0,0,0,0,1,0,6
design,lidocaine,0,0,0,0,0,0,1,0,38
design,sting,0,0,0,0,0,0,1,0,2
design,complexity,0,0,0,0,0,0,1,0,103
design,[44,0,0,0,0,0,0,1,0,8
design,assembling,0,0,0,0,0,0,1,0,48
design,universal,0,0,0,0,0,0,1,0,25
design,furniture-scale),0,0,0,0,0,0,1,0,1
design,maksimova,0,0,0,0,0,0,1,0,1
design,409–419thijs,0,0,0,0,0,0,1,0,1
design,miele,0,0,0,0,0,0,1,0,3
design,evaluation 61,0,0,0,0,0,0,1,0,10
design,implementation1dextrems,0,0,0,0,0,0,1,0,1
design,laterally,0,0,0,0,0,0,1,0,6
design,stimulation,0,0,0,0,0,0,1,0,119
design,feb,0,0,0,0,0,0,1,0,3
design,schmalstieg,0,0,0,0,0,0,1,0,6
design,tripicchio,0,0,0,0,0,0,1,0,1
design,singapore,0,0,0,0,0,0,1,0,4
design,known,0,0,0,0,0,0,1,0,81
design,influences,0,0,0,0,0,0,1,0,18
design,influence,0,0,0,0,0,0,1,0,100
design,outside,0,0,0,0,0,0,1,0,82
design,selective,0,0,0,0,0,0,1,0,18
design,doherty,0,0,0,0,0,0,1,0,1
design,flow-based,0,0,0,0,0,0,1,0,1
design,distribution,0,0,0,0,0,0,1,0,330
design,anusha,0,0,0,0,0,0,1,0,4
design,woo,0,0,0,0,0,0,1,0,8
design,conclusionacknowledgmentsreferencesfootnoteplanning,0,0,0,0,0,0,1,0,1
design,bagge,0,0,0,0,0,0,1,0,2
design,what-if,0,0,0,0,0,0,1,0,8
design,matrices,0,0,0,0,0,0,1,0,27
design,interventions6,0,0,0,0,0,0,1,0,1
design,ergun,0,0,0,0,0,0,1,0,1
design,actions4,0,0,0,0,0,0,1,0,1
design,stolee,0,0,0,0,0,0,1,0,1
design,breadth,0,0,0,0,0,0,1,0,12
design,droplets,0,0,0,0,0,0,1,0,1
design,23,0,0,0,0,0,0,1,0,94
design,error2.2,0,0,0,0,0,0,1,0,1
design,duo,0,0,0,0,0,0,1,0,1
design,printer,0,0,0,0,0,0,1,0,108
design,32,0,0,0,0,0,0,1,0,4
design,simplest,0,0,0,0,0,0,1,0,7
design,adjustable,0,0,0,0,0,0,1,0,18
design,twisting,0,0,0,0,0,0,1,0,8
design,reviewers,0,0,0,0,0,0,1,0,36
design,nc,0,0,0,0,0,0,1,0,16
design,fn,0,0,0,0,0,0,1,0,68
design,ever,0,0,0,0,0,0,1,0,14
design,2while,0,0,0,0,0,0,1,0,1
design,’05),0,0,0,0,0,0,1,0,13
design,conclusionacknowledgmentsreferencesfarapy,0,0,0,0,0,0,1,0,1
design,significant,0,0,0,0,0,0,1,0,391
design,18,0,0,0,0,0,0,1,0,140
design,revealing,0,0,0,0,0,0,1,0,22
design,taiwan,0,0,0,0,0,0,1,0,50
design,calls,0,0,0,0,0,0,1,0,56
design,preproduction,0,0,0,0,0,0,1,0,1
design,non-exhaustive,0,0,0,0,0,0,1,0,3
design,amon,0,0,0,0,0,0,1,0,1
design,viewing,0,0,0,0,0,0,1,0,89
design,clubhouse-like,0,0,0,0,0,0,1,0,1
design,audio–gazechat–video,0,0,0,0,0,0,1,0,1
design,saw/heard,0,0,0,0,0,0,1,0,1
design,ec,0,0,0,0,0,0,1,0,1
design,155–181,0,0,0,0,0,0,1,0,1
design,ken,0,0,0,0,0,0,1,0,30
design,greatly,0,0,0,0,0,0,1,0,30
design,sensors),0,0,0,0,0,0,1,0,2
design,https//developerapple.com/augmented-reality/arkit/.rahul,0,0,0,0,0,0,1,0,1
design,chilana,0,0,0,0,0,0,1,0,9
design,pushmeet,0,0,0,0,0,0,1,0,7
design,commun,0,0,0,0,0,0,1,0,32
design,alexander,0,0,0,0,0,0,1,0,48
design,[99],0,0,0,0,0,0,1,0,9
design,paradiso,0,0,0,0,0,0,1,0,13
design,https//doiorg/10.1109/sice.2006.314614debaleena,0,0,0,0,0,0,1,0,1
design,https//doiorg/10.1145/3123021.3123055ashley,0,0,0,0,0,0,1,0,1
design,accessibility(assets,0,0,0,0,0,0,1,0,4
design,https//doiorg/10.1145/3173574.3173681lee,0,0,0,0,0,0,1,0,1
design,90],0,0,0,0,0,0,1,0,6
design,scenario 63,0,0,0,0,0,0,1,0,1
design,taking,0,0,0,0,0,0,1,0,83
design,resting,0,0,0,0,0,0,1,0,47
design,tabletop,0,0,0,0,0,0,1,0,36
design,movements,0,0,0,0,0,0,1,0,201
design,featuresthis,0,0,0,0,0,0,1,0,1
design,34,0,0,0,0,0,0,1,0,84
design,lateral,0,0,0,0,0,0,1,0,21
design,topography,0,0,0,0,0,0,1,0,3
design,gabriel,0,0,0,0,0,0,1,0,12
design,imperfection,0,0,0,0,0,0,1,0,2
design,feasibility,0,0,0,0,0,0,1,0,51
design,adnan,0,0,0,0,0,0,1,0,1
design,interview,0,0,0,0,0,0,1,0,74
design,classroom,0,0,0,0,0,0,1,0,114
design,classrooms,0,0,0,0,0,0,1,0,9
design,recordings,0,0,0,0,0,0,1,0,44
design,”holographic,0,0,0,0,0,0,1,0,1
design,colored,0,0,0,0,0,0,1,0,27
design,auditory,0,0,0,0,0,0,1,0,23
design,shizuki,0,0,0,0,0,0,1,0,4
design,smartwatches,0,0,0,0,0,0,1,0,13
design,waves,0,0,0,0,0,0,1,0,27
design,procedure 62,0,0,0,0,0,0,1,0,2
design,hands-free,0,0,0,0,0,0,1,0,47
design,lam,0,0,0,0,0,0,1,0,7
design,turina,0,0,0,0,0,0,1,0,1
design,2001,0,0,0,0,0,0,1,0,82
design,just-speak-it,0,0,0,0,0,0,1,0,17
design,repositories,0,0,0,0,0,0,1,0,32
design,2519,0,0,0,0,0,0,1,0,1
design,those,0,0,0,0,0,0,1,0,313
design,increased,0,0,0,0,0,0,1,0,84
design,preference,0,0,0,0,0,0,1,0,142
design,lenticular,0,0,0,0,0,0,1,0,53
design,shoe,0,0,0,0,0,0,1,0,11
design,wearer,0,0,0,0,0,0,1,0,4
design,karri,0,0,0,0,0,0,1,0,3
design,bringing,0,0,0,0,0,0,1,0,22
design,client-side,0,0,0,0,0,0,1,0,4
design,confused,0,0,0,0,0,0,1,0,19
design,2011,0,0,0,0,0,0,1,0,222
design,olsen,0,0,0,0,0,0,1,0,9
design,heloir,0,0,0,0,0,0,1,0,1
design,(chiuxid’19),0,0,0,0,0,0,1,0,1
design,range 52,0,0,0,0,0,0,1,0,1
design,receiver,0,0,0,0,0,0,1,0,89
design,3b,0,0,0,0,0,0,1,0,5
design,antenna,0,0,0,0,0,0,1,0,23
design,[17]),0,0,0,0,0,0,1,0,5
design,microphone,0,0,0,0,0,0,1,0,88
design,https//wwwgsa.gov/node/82715chris,0,0,0,0,0,0,1,0,1
design,brockmeyer,0,0,0,0,0,0,1,0,7
design,tan,0,0,0,0,0,0,1,0,45
design,flextouch,0,0,0,0,0,0,1,0,1
design,smith,0,0,0,0,0,0,1,0,33
design,cards 49,0,0,0,0,0,0,1,0,1
design,free-text,0,0,0,0,0,0,1,0,6
design,[28],0,0,0,0,0,0,1,0,76
design,optimize,0,0,0,0,0,0,1,0,43
design,shifting,0,0,0,0,0,0,1,0,12
design,walkthrough,0,0,0,0,0,0,1,0,15
design,taller,0,0,0,0,0,0,1,0,5
design,boem,0,0,0,0,0,0,1,0,1
design,assuming,0,0,0,0,0,0,1,0,36
design,rotational,0,0,0,0,0,0,1,0,99
design,acquisition,0,0,0,0,0,0,1,0,52
design,110,0,0,0,0,0,0,1,0,11
design,transparency-controllable,0,0,0,0,0,0,1,0,5
design,interactions3.3.1,0,0,0,0,0,0,1,0,1
design,revisit,0,0,0,0,0,0,1,0,8
design,human's,0,0,0,0,0,0,1,0,9
design,kept,0,0,0,0,0,0,1,0,42
design,substantial,0,0,0,0,0,0,1,0,22
design,subsequent,0,0,0,0,0,0,1,0,56
design,lending,0,0,0,0,0,0,1,0,6
design,in1,0,0,0,0,0,0,1,0,7
design,extra,0,0,0,0,0,0,1,0,56
design,ishii,0,0,0,0,0,0,1,0,64
design,fringe,0,0,0,0,0,0,1,0,19
design,moiréboard,0,0,0,0,0,0,1,0,71
design,clue,0,0,0,0,0,0,1,0,2
design,moiré-based,0,0,0,0,0,0,1,0,1
design,fringes,0,0,0,0,0,0,1,0,34
design,wherein,0,0,0,0,0,0,1,0,13
design,lyons,0,0,0,0,0,0,1,0,7
design,200ms,0,0,0,0,0,0,1,0,3
design,psychophysics,0,0,0,0,0,0,1,0,26
design,playback,0,0,0,0,0,0,1,0,69
design,sophie,0,0,0,0,0,0,1,0,13
design,spiers,0,0,0,0,0,0,1,0,1
design,applications 51,0,0,0,0,0,0,1,0,5
design,off,0,0,0,0,0,0,1,0,130
design,traditional,0,0,0,0,0,0,1,0,117
design,b5),0,0,0,0,0,0,1,0,1
design,dynamically,0,0,0,0,0,0,1,0,55
design,environments5.1,0,0,0,0,0,0,1,0,1
design,exhaust,0,0,0,0,0,0,1,0,2
design,tensegrity,0,0,0,0,0,0,1,0,6
design,off-the-shelf,0,0,0,0,0,0,1,0,40
design,jose,0,0,0,0,0,0,1,0,41
design,somaesthetic,0,0,0,0,0,0,1,0,3
design,jani,0,0,0,0,0,0,1,0,2
design,suzumori,0,0,0,0,0,0,1,0,4
design,189–198,0,0,0,0,0,0,1,0,2
design,vincent,0,0,0,0,0,0,1,0,18
design,kier,0,0,0,0,0,0,1,0,1
design,pp,0,0,0,0,0,0,1,0,29
design,(microsoft,0,0,0,0,0,0,1,0,2
design,wants,0,0,0,0,0,0,1,0,65
design,acgpn,0,0,0,0,0,0,1,0,7
design,ruichi,0,0,0,0,0,0,1,0,1
design,try-on,0,0,0,0,0,0,1,0,116
design,autonomous,0,0,0,0,0,0,1,0,19
design,121–132,0,0,0,0,0,0,1,0,1
design,cheriton,0,0,0,0,0,0,1,0,4
design,differs,0,0,0,0,0,0,1,0,26
design,(049)’,0,0,0,0,0,0,1,0,1
design,https//doiorg/10.1145/3240167.3240216laura,0,0,0,0,0,0,1,0,1
design,militky,0,0,0,0,0,0,1,0,1
design,preliminary,0,0,0,0,0,0,1,0,61
design,aarhus,0,0,0,0,0,0,1,0,5
design,apply,0,0,0,0,0,0,1,0,164
design,pronto,0,0,0,0,0,0,1,0,6
design,lay/stand,0,0,0,0,0,0,1,0,1
design,(pbd),0,0,0,0,0,0,1,0,9
design,leif,0,0,0,0,0,0,1,0,3
design,carpendale,0,0,0,0,0,0,1,0,12
design,efficiency,0,0,0,0,0,0,1,0,91
design,trade-offs,0,0,0,0,0,0,1,0,10
design,frequencies,0,0,0,0,0,0,1,0,83
design,acoustical,0,0,0,0,0,0,1,0,6
design,counts,0,0,0,0,0,0,1,0,41
design,baselines,0,0,0,0,0,0,1,0,41
design,combinations,0,0,0,0,0,0,1,0,90
design,os,0,0,0,0,0,0,1,0,34
design,géry,0,0,0,0,0,0,1,0,17
design,(one-handed,0,0,0,0,0,0,1,0,1
design,agency,0,0,0,0,0,0,1,0,31
design,self-haptics,0,0,0,0,0,0,1,0,29
design,conditions 73,0,0,0,0,0,0,1,0,1
design,(flatfitfab,0,0,0,0,0,0,1,0,1
design,seconds,0,0,0,0,0,0,1,0,130
design,"instructions""",0,0,0,0,0,0,1,0,2
design,doihttps://doiorg/10.1145/3196709.3196800pablo,0,0,0,0,0,0,1,0,1
design,reginald,0,0,0,0,0,0,1,0,3
design,changxi,0,0,0,0,0,0,1,0,4
design,2021ugears,0,0,0,0,0,0,1,0,1
design,(tog),0,0,0,0,0,0,1,0,47
design,"prototyping""",0,0,0,0,0,0,1,0,2
design,joinery,0,0,0,0,0,0,1,0,4
design,previews,0,0,0,0,0,0,1,0,53
design,1080,0,0,0,0,0,0,1,0,8
design,target-finding,0,0,0,0,0,0,1,0,5
design,watch,0,0,0,0,0,0,1,0,17
design,alternative,0,0,0,0,0,0,1,0,112
design,edge-points,0,0,0,0,0,0,1,0,1
design,respect,0,0,0,0,0,0,1,0,76
design,beautified,0,0,0,0,0,0,1,0,1
design,primary,0,0,0,0,0,0,1,0,102
design,prompt,0,0,0,0,0,0,1,0,19
design,love,0,0,0,0,0,0,1,0,6
design,clean,0,0,0,0,0,0,1,0,11
design,hsu,0,0,0,0,0,0,1,0,8
design,hidehiko,0,0,0,0,0,0,1,0,5
design,laidlaw,0,0,0,0,0,0,1,0,1
design,ramani,0,0,0,0,0,0,1,0,16
design,editioned).,0,0,0,0,0,0,1,0,1
design,transformer,0,0,0,0,0,0,1,0,29
design,texts,0,0,0,0,0,0,1,0,38
design,chaima,0,0,0,0,0,0,1,0,1
design,bmvcxinlei,0,0,0,0,0,0,1,0,1
design,wireframe,0,0,0,0,0,0,1,0,4
design,test,0,0,0,0,0,0,1,0,414
design,earring's,0,0,0,0,0,0,1,0,1
design,hole,0,0,0,0,0,0,1,0,23
design,path,0,0,0,0,0,0,1,0,119
design,thought,0,0,0,0,0,0,1,0,46
design,agarwal,0,0,0,0,0,0,1,0,9
design,https//doiorg/10.2737/fpl-gtr-228,0,0,0,0,0,0,1,0,1
design,answered,0,0,0,0,0,0,1,0,28
design,page,0,0,0,0,0,0,1,0,192
design,chicagocrime,0,0,0,0,0,0,1,0,1
design,inference,0,0,0,0,0,0,1,0,51
design,inherently,0,0,0,0,0,0,1,0,28
design,mutlu,0,0,0,0,0,0,1,0,10
design,internet,0,0,0,0,0,0,1,0,31
design,inform,0,0,0,0,0,0,1,0,32
design,human-cobot,0,0,0,0,0,0,1,0,1
design,https//doiorg/10.1145/3472749.3474792uist,0,0,0,0,0,0,1,0,1
design,suggestions,0,0,0,0,0,0,1,0,103
design,discover,0,0,0,0,0,0,1,0,33
design,1985,0,0,0,0,0,0,1,0,10
design,012118ning,0,0,0,0,0,0,1,0,1
design,indications,0,0,0,0,0,0,1,0,6
design,heuristically,0,0,0,0,0,0,1,0,2
design,satisfy,0,0,0,0,0,0,1,0,40
design,contributions,0,0,0,0,0,0,1,0,95
design,ill-defined,0,0,0,0,0,0,1,0,1
design,results 53,0,0,0,0,0,0,1,0,2
